grid_id,lng,lat
ODI_00554,84.52499999999999,20.54500000000024
ODI_00555,84.52499999999999,20.55500000000024
ODI_00556,84.52499999999999,20.565000000000243
ODI_00557,84.52499999999999,20.575000000000248
ODI_00558,84.52499999999999,20.585000000000246
ODI_00559,84.52499999999999,20.595000000000248
ODI_00560,84.52499999999999,20.605000000000253
ODI_00561,84.52499999999999,20.61500000000025
ODI_00562,84.52499999999999,20.625000000000256
ODI_00563,84.52499999999999,20.635000000000257
ODI_00564,84.52499999999999,20.645000000000262
ODI_00565,84.52499999999999,20.655000000000257
ODI_00566,84.52499999999999,20.66500000000026
ODI_00567,84.52499999999999,20.675000000000264
ODI_00568,84.52499999999999,20.685000000000265
ODI_00569,84.52499999999999,20.695000000000267
ODI_00570,84.52499999999999,20.705000000000265
ODI_00571,84.52499999999999,20.715000000000266
ODI_00572,84.52499999999999,20.72500000000027
ODI_00573,84.52499999999999,20.735000000000273
ODI_00574,84.52499999999999,20.745000000000275
ODI_00575,84.52499999999999,20.755000000000273
ODI_00576,84.52499999999999,20.765000000000274
ODI_00577,84.52499999999999,20.77500000000028
ODI_00578,84.52499999999999,20.785000000000277
ODI_00579,84.52499999999999,20.795000000000282
ODI_00580,84.52499999999999,20.805000000000284
ODI_00581,84.52499999999999,20.815000000000282
ODI_00582,84.52499999999999,20.825000000000287
ODI_00583,84.52499999999999,20.83500000000029
ODI_00584,84.52499999999999,20.845000000000294
ODI_00585,84.52499999999999,20.855000000000288
ODI_00586,84.52499999999999,20.86500000000029
ODI_00587,84.52499999999999,20.875000000000295
ODI_00588,84.52499999999999,20.885000000000296
ODI_00589,84.52499999999999,20.895000000000298
ODI_00590,84.52499999999999,20.905000000000296
ODI_00591,84.52499999999999,20.915000000000298
ODI_00592,84.52499999999999,20.925000000000303
ODI_00593,84.52499999999999,20.9350000000003
ODI_00594,84.52499999999999,20.9450000000003
ODI_00595,84.52499999999999,20.955000000000304
ODI_00596,84.52499999999999,20.965000000000305
ODI_00597,84.52499999999999,20.975000000000307
ODI_00598,84.52499999999999,20.98500000000031
ODI_00599,84.52499999999999,20.995000000000314
ODI_00600,84.535,19.005
ODI_00601,84.53500000000001,19.015
ODI_00602,84.535,19.025
ODI_00603,84.53500000000001,19.034999999999997
ODI_00604,84.535,19.045
ODI_00605,84.53500000000001,19.055
ODI_00606,84.535,19.065
ODI_00607,84.53500000000001,19.074999999999996
ODI_00608,84.535,19.085
ODI_00609,84.535,19.095
ODI_00610,84.53500000000001,19.105
ODI_00611,84.535,19.115000000000002
ODI_00612,84.53500000000001,19.125
ODI_00613,84.535,19.135
ODI_00614,84.53500000000001,19.145
ODI_00615,84.535,19.154999999999998
ODI_00616,84.535,19.165
ODI_00617,84.53500000000001,19.175000000000004
ODI_00618,84.535,19.185
ODI_00619,84.53500000000001,19.195
ODI_00620,84.535,19.205000000000002
ODI_00621,84.53500000000001,19.215
ODI_00622,84.535,19.225
ODI_00623,84.53500000000001,19.235
ODI_00624,84.535,19.244999999999997
ODI_00625,84.535,19.255000000000003
ODI_00626,84.53500000000001,19.265
ODI_00627,84.535,19.275000000000002
ODI_00628,84.53500000000001,19.285000000000004
ODI_00629,84.535,19.294999999999998
ODI_00630,84.53500000000001,19.305
ODI_00631,84.535,19.314999999999998
ODI_00632,84.53500000000001,19.325000000000003
ODI_00633,84.535,19.335
ODI_00634,84.535,19.345000000000002
ODI_00635,84.53500000000001,19.355
ODI_00636,84.535,19.365000000000002
ODI_00637,84.53500000000001,19.375000000000004
ODI_00638,84.535,19.384999999999998
ODI_00639,84.53500000000001,19.395
ODI_00640,84.535,19.404999999999998
ODI_00641,84.535,19.415000000000003
ODI_00642,84.53500000000001,19.425
ODI_00643,84.535,19.435
